record_id,인물,org_id,구분,직위,원표기,시간구간,근거절,보조출전,근거수준,보조사료대조,교차확인비고,비고,시기구획,직무분류,기관계열
OH0639,구라토미 유자부로,O072,직위,기타,참여관,1907~,83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0640,기우치 주시로,O072,직위,기타,농상공부총장,1906~,44-1;83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0641,나가하마 모리조,O072,직위,기타,참여관,1907~,83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0642,나베시마 게이지로,O072,직위,기타,외무총장,1906~,44-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0643,다와라 마고이치,O072,직위,기타,참여관,1907~,83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0644,마루야마 시게토시,O072,직위,기타,참여관,1907~,83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0645,마쓰이 시게루,O072,직위,기타,참여관,1907~,83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0646,소네 아라스케,O072,직위,기타,통감,1909,72-2;83-2;109-2;112-1;112-3,,대구물어 단독 전거,미대조,,소네 통감 시대 3세폐지 문제 언급 | 1909-08 남한 순시·이후 통감 승임 | 1909-06-15 부통감에서 승임 | 1909-06-22 신임 통감 부임(같은 날 대구 통과),확장기(1908~10),8 행정관직,기관(관청)
OH0647,쓰루하라 사다키치,O072,직위,기타,총무장관,1906~,44-1;83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0648,아라이 겐타로,O072,직위,기타,참여관,1907~,83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0649,오카키 시치로,O072,직위,기타,경무총장,1906~,44-1,,대구물어 단독 전거,미대조,,원문표기 오카 기시치로(岡喜七郎),민단 제도화기(1906~07),9 경찰·헌병·군,기관(관청)
OH0650,이시즈카 에이조,O072,직위,기타,참여관,1907~,83-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0651,이토 히로부미,O072,직위,기타,통감,1909,13-3;44-1;47-2;83-2;101-1;102-2;103-1;104-1;112-1;105-3;112-3,,대구물어 단독 전거,미대조,,한국 황제 달성산 임행 동행 | 1906-02 부임; 후작 | 차관정치기 통감부 진용 명부 | 황제 남한순행 배종 | 1909-06-15 추밀원 의장 전임·재임 3년 반 | 1909 사임·7-14 경성 떠남; 1909-10-26 하얼빈에서 사망,확장기(1908~10),8 행정관직,기관(관청)
OH0652,하세가와 요시미치,O072,직위,기타,통감대리,1906,42-2,,대구물어 단독 전거,미대조,,1906-02 다도코로 민장 방문 접견,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0653,나카오지 마사오,O073,직위,기타,이사관,1907,61-2;64-5;71-1;73-1,,대구물어 단독 전거,미대조,,1907-02 착임;1907-07 우지노 부임(70-1),민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0654,노세 다쓰고로,O073,직위,기타,이사관,1909~1910,109-4;113-1,,대구물어 단독 전거,미대조,,1909-06-24 부임·병합 후 전라남도 장관 전임,확장기(1908~10),8 행정관직,기관(관청)
OH0655,다카시마 고하치,O073,직위,기타,속관,1906~,51-1;71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0656,다키하라 기타로,O073,직위,기타,속관,1906~,51-1;71-1,,대구물어 단독 전거,미대조,,후에 대구복심법원 서기로 전임,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0657,오다 센,O073,직위,기타,속관,1906~,51-1;71-1,,대구물어 단독 전거,미대조,,전 진해면장,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0658,오카모토 리헤이,O073,직위,기타,부이사관,1906~1907,38-1;51-1;51-2;53-1;56-3;57-3;64-2;71-1,,대구물어 단독 전거,미대조,,"1906-08 임명, 1907-05 함흥 전근; 원문표기 오카모토 리헤 | 성벽 파괴 협력·상업회의소 창립위원 임명",민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0659,오카모토 마사오,O073,직위,기타,부이사관,1908~,92-3;95-2;98-3;109-4,,대구물어 단독 전거,미대조,,"1908-08 부임, 전 나라지방재판소 판사 | 히사미즈 전임 후 이사관 대리",확장기(1908~10),8 행정관직,기관(관청)
OH0660,우지노 도쿠타로,O073,직위,기타,이사관,1907~,70-1;82-1;88-2;89-2;91-1;92-2;85-3;86-4;88-5;89-3;90-3,,대구물어 단독 전거,미대조,,1907-07 부임·기성회 해산 명령 | 성 '우지노' 표기 — 주찬금 배분·천장절 사회(84-2) | 1908-06-08 진주지방법원 검사로 전임 | 민장 사표 만류·민장 불인가 구두 통보·오키타 퇴한 처분 등,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0661,히사미즈 사부로,O073,직위,기타,이사관,1908~,92-3;97-1;97-2;98-3;100-2;109-2;109-4;101-3,,대구물어 단독 전거,미대조,,"1908-04-23 부임, 전 시애틀 영사 | 재임 10여 개월·1909-04-20 원산 전임 | 우지노 후임 대구이사관",확장기(1908~10),8 행정관직,기관(관청)
OH0662,히시키 히데이치,O073,직위,기타,속관,1908,97-1;105-1;107-3,,대구물어 단독 전거,미대조,,"검사 사무 담당, 후일 목포·함흥 부윤 | 의원선거 감독관 입회 | 이사청 속관으로 선거 입회",확장기(1908~10),8 행정관직,기관(관청)
OH0663,김직현,O074,직위,기타,관찰사,1899,29-2;50-1,,대구물어 단독 전거,미대조,,달성학교 설립비 100원 기부 | 1893~병합 재임 관찰사 명단; 원문표기 이직현(李稷絃) — 인물참조 확정 이표기,시기외,8 행정관직,기관(관청)
OH0664,다케우치 마키타로,O074,직위,기타,서기관,1908~,93-3;95-2;98-3,,대구물어 단독 전거,미대조,,시오카와 후임,확장기(1908~10),8 행정관직,기관(관청)
OH0665,민영직,O074,직위,기타,세무관,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0666,박중양,O074,직위,기타,관찰사 서리,1906,3-1;47-3;50-1;54-4;55-1;71-2;57-1;71-3;92-3;93-3;95-1;98-3;100-2;108-3;111-3;92-4;101-3;104-1,,대구물어 단독 전거,미대조,,"대구 군수 겸직 | 대구군수 겸 서리(1906)→한진창 부임으로 면직→이토 공 지원으로 곧 관찰사 임명 | 성벽 파괴 독단 결행·1907-03 이충구 부임으로 서리 겸직 해제 | 1908-06 경상북도관찰사 전임·1909 십자로 개통 당시 재임 | 1908-06-30 재차 부임, 칙임관 3등 | 본문 '박 관찰사'·건원절 축하식 주최 | 1908-06 지방관 경질 때 대구 재차 부임",민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0667,백남준,O074,직위,기타,참서관,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0668,시마다 후미노스케,O074,직위,기타,경찰부장(경시),~1908,93-2;93-3,,대구물어 단독 전거,미대조,,1908-07 평안북도 전임,확장기(1908~10),9 경찰·헌병·군,기관(관청)
OH0669,시오카와 이치타로,O074,직위,기타,서기관(경상북도서기관),1908,41-2;93-3,,대구물어 단독 전거,미대조,,약령시 이전 절충 상대 | 경기도 전임,확장기(1908~10),8 행정관직,기관(관청)
OH0670,신태휴,O074,직위,기타,관찰사,,50-1,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단; 1904년 도내 초등학교 설립,,8 행정관직,기관(관청)
OH0671,유아사 히데토미,O074,직위,기타,경찰부장,1908~,93-3;98-3,,대구물어 단독 전거,미대조,,1908-07 말 부임,확장기(1908~10),9 경찰·헌병·군,기관(관청)
OH0672,윤헌,O074,직위,기타,관찰사,,50-1,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단,,8 행정관직,기관(관청)
OH0673,이근호,O074,직위,기타,관찰사,,47-2;50-1,,대구물어 단독 전거,미대조,,역임; 1906 특파대사 부사(육군 부장),,8 행정관직,기관(관청)
OH0674,이용익,O074,직위,기타,관찰사,1905,4-3;7-2;13-2;50-1,,대구물어 단독 전거,미대조,,배일파·1905-04-30 대구 이탈 | 1893~병합 재임 관찰사 명단,민회기(1903~05),8 행정관직,기관(관청)
OH0675,이용직,O074,직위,기타,관찰사,,50-1,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단,,8 행정관직,기관(관청)
OH0676,이유인,O074,직위,기타,관찰사,,50-1,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단,,8 행정관직,기관(관청)
OH0677,이윤용,O074,직위,기타,관찰사,,7-2;50-1,,대구물어 단독 전거,미대조,,이용익 전임·친러파로 서술 | 1893~병합 재임 관찰사 명단,,8 행정관직,기관(관청)
OH0678,이중하,O074,직위,기타,관찰사,,50-1,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단,,8 행정관직,기관(관청)
OH0679,이충구,O074,직위,기타,관찰사,1907~,50-1;71-1;71-2;73-1;92-3,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단 | 1907-03 부임 | 1907-04-12 취임 피로연 | 본인 청으로 면직,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0680,이헌영,O074,직위,기타,관찰사,,50-1,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단,,8 행정관직,기관(관청)
OH0681,장승원,O074,직위,기타,관찰사,,7-2;50-1,,대구물어 단독 전거,미대조,,이윤용 전임(장길용 부친) | 1893~병합 재임 관찰사 명단,,8 행정관직,기관(관청)
OH0682,조병호,O074,직위,기타,관찰사,,50-1,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단,,8 행정관직,기관(관청)
OH0683,최만달,O074,직위,기타,주사,1904,33-1,,대구물어 단독 전거,미대조,,관찰도 주사,민회기(1903~05),8 행정관직,기관(관청)
OH0684,한진창,O074,직위,기타,관찰사,,50-1,,대구물어 단독 전거,미대조,,1893~병합 재임 관찰사 명단; 부임과 동시에 박중양 서리 면직,,8 행정관직,기관(관청)
OH0685,박중양,O075,직위,기타,대구 군수,1906,3-1;38-1;47-3;49-1;51-1;71-1;71-2;71-3;92-3;93-3,,대구물어 단독 전거,미대조,,"관찰사 서리 겸직·성벽 철거 단행 | 1906-07 임관; 관찰사 서리 겸임 | 이충구 부임 후 군수 전임;1907-06 평남 전출 | 전임기에 성벽 파괴 단행, 평안남도 관찰사로 전출",민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0686,박준효,O076,직위,기타,경무관,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),9 경찰·헌병·군,기관(관청·한국)
OH0687,아리마 고코,O077,직위,기타,경찰서장,1905~1906,13-3;16-3,,대구물어 단독 전거,미대조,,1906년 퇴임,민회기(1903~05),9 경찰·헌병·군,기관(관청)
OH0688,안도 마사지로,O077,직위,기타,경찰서장,1911,79-2,,대구물어 단독 전거,미대조,,대구위생회 조직 주도,시기외,9 경찰·헌병·군,기관(관청)
OH0689,오하타 조,O077,직위,기타,경찰서장,1906~,51-1;71-1,,대구물어 단독 전거,미대조,,이사청 경찰,민단 제도화기(1906~07),9 경찰·헌병·군,기관(관청)
OH0690,후루야 사다조,O077,직위,기타,차석,1906~,51-1;71-1,,대구물어 단독 전거,미대조,,이사청 경찰,민단 제도화기(1906~07),3 집행간부·사무회계직,기관(관청)
OH0691,나가타니 다카시,O078,직위,기타,경시(경무고문),1907~,73-7,,대구물어 단독 전거,미대조,,1907-05 중순 부임,민단 제도화기(1906~07),9 경찰·헌병·군,기관(관청)
OH0692,마루야마 시게토시,O078,직위,기타,경무고문,~1907,83-3,,대구물어 단독 전거,미대조,,전 경무고문·1907-11-11 이사청경찰서 전폐 후 돗토리현 지사로 전임 | [재판정 부분] '전 경무고문' 직위만 명시 — 대구 지부 소속 서술은 없음,민단 제도화기(1906~07),9 경찰·헌병·군,기관(관청)
OH0693,마쓰나가 후사시치,O078,직위,기타,경주 분견소장(경부),1907,71-2,,대구물어 단독 전거,미대조,,분견소 소속 기관은 문맥상 경무계통 귀속,민단 제도화기(1906~07),9 경찰·헌병·군,기관(관청)
OH0694,우메자키 신타로,O078,직위,기타,경부,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),9 경찰·헌병·군,기관(관청)
OH0695,우에마쓰 조마쓰,O078,직위,기타,순사부장,1907,71-2,,대구물어 단독 전거,미대조,,1929 가을 대구 재이주,민단 제도화기(1906~07),9 경찰·헌병·군,기관(관청)
OH0696,이다 아키라,O078,직위,기타,경무고문,1905,28-1;71-1;73-5,,대구물어 단독 전거,미대조,,부임 직후 | 성만 '이다' 표기 — 1907-05 수원 전임(73-7),민회기(1903~05),9 경찰·헌병·군,기관(관청)
OH0697,가와카미 쓰네오,O079,직위,기타,재무감찰관,1907~,64-5;66-1;71-1;79-4;93-2;98-3;99-4;100-2,,대구물어 단독 전거,미대조,,경북·충북 재무감찰 겸 통감부 서기관;66-1에서는 재무감독국장 | 1907-01 재무보좌관 대리 부임→재무감찰관→감독국장·후일 경력(동척이사·은행장)은 미등재,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0698,사이토 헤이키치,O079,직위,기타,보좌관보,1907,71-1,,대구물어 단독 전거,미대조,,원문 '보자관보',민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0699,야마다 슈조,O079,직위,기타,재무보좌관,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),8 행정관직,기관(관청)
OH0700,이시카와 구스지로,O079,직위,기타,재무관,1908,98-3,,대구물어 단독 전거,미대조,,본문 성만 표기(이시카와 재무관),확장기(1908~10),8 행정관직,기관(관청)
OH0701,이토 쓰네조,O079,직위,기타,재무고문,1905,28-1;49-1,,대구물어 단독 전거,미대조,,부임 직후·O079 전신 재정고문지부 귀속 | 고등관 5등; 전신 재정고문지부,민회기(1903~05),8 행정관직,기관(관청)
OH0702,구니노주 긴지로,O080,직위,기타,기수,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),5 전문직능직,기관(관청)
OH0703,다카누키 세이치,O080,직위,기타,서기,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),3 집행간부·사무회계직,기관(관청)
OH0704,미하라 나오유키,O080,직위,기타,서기,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),3 집행간부·사무회계직,기관(관청)
OH0705,사사마 조,O080,직위,기타,서기,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),3 집행간부·사무회계직,기관(관청)
OH0706,쓰치야 시게사쿠,O080,직위,기타,서기,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),3 집행간부·사무회계직,기관(관청)
